Encoded SMILES,log P,Exact cone angle ($^\circ$)
[Li]<-n1cn(CCC)c2nc(N)ncc21,0.8184999999999998,140.33523669490117
[Li]<-n1[nH]c(-c2ccccc2)cc1-c1ccccc1,3.7437000000000022,160.20619636016548
[Li]<-n1ccccc1C(C)=Nc1ccccc1OC,3.230900000000002,197.1079470940632
[Li]<-N1=C(c2ccccn2)OCC1(C)C,1.637,203.23687348868114
[Li]<-[O-]N(C=C1C=CC(=[O+]C)C=C1)c1ccccc1,2.7353000000000014,157.73725360126576
[Li]<-N=CCc1ccccc1,1.87867,145.86153218362958
[Be]=[C]1N(CCOC)c2ccccc2N1Cc1c(C)c(C)cc(C)c1C,4.389570000000004,196.14976678145973
[Be]=[C](C1=CCCC1)N1CCOCC1,1.46769,149.34903033944548
[Li]<-n1ccccc1-c1cn(-c2ccccc2)nn1,2.3293,177.46778815743394
[Be]=[C]1N(c2ccc(F)cc2)C=CN1c1ccc(F)cc1,3.758890000000002,195.3654597125589
[Li]<-Nc1ccc([N+](=O)[O-])cc1,1.177,110.17261510529353
[Li]<-S=P(=C(N(C)C)N(C)C)C([Si](C)(C)C)[Si](C)(C)C,3.2642000000000015,144.09565421512784
[Li]<-n1c(C)cccc1-c1nc(-c2ccccc2)c(-c2ccccc2)[nH]1,5.114120000000003,231.5036812715682
[Li]<-n1cc(Br)c(N)n1C,0.7648000000000001,143.26367919221528
[Li]<-S=C1NC(C)=C(C(=O)OCC)C(C)N1,0.6896999999999998,155.90931548980518
[Li]<-O=C(CC(C)(C)C)c1ccc(C)cc1,3.613920000000003,124.84843956931675
[Li]<-Pc1c(C(C)C)cc(C(C)C)cc1C(C)C,4.5572000000000035,129.10987786231826
[Be]=[C]1N(CCCC)C=CN1Cc1c2ccccc2c(Br)c2ccccc12,6.1406900000000055,180.38236471753626
[Li]<-P(Oc1c(F)cc(F)cc1Br)(C(C)C)C(C)C,5.319800000000003,166.03403608115357
[Be]=[C](OCC)c1ccc(OCC)cc1,2.5086900000000005,156.48233815750558
[Be]=[C]1N(c2ccc(OC)cc2)c2c(c3ccsc3c3sccc23)N1c1ccc(OC)cc1,7.419290000000005,203.88660435747303
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccc(-c2ccc(-c3ccccn3)nc2)cc1,5.568800000000005,164.78888336744876
[Li]<-n1c(C)ccn1C=C,1.29202,164.46457324331564
[Li]<-P(CCCC)(C(C)C)C(C)C,4.085200000000003,176.3734197181213
[Be]=[C]=NCCCN(C)CCCOc1ccccc1,2.232,183.02807828837373
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C(=O)O,3.1430000000000007,178.88742011449665
[Li]<-P(CCN(C)C)(c1ccccc1)c1ccccc1,2.680900000000001,143.63258800519498
[Li]<-P(c1ccccc1)(n1cccc1)n1cccc1,3.3234000000000012,148.80523540175315
[Li]<-NC(C)(C)Cc1ccccc1I,2.5710000000000006,135.6896470287199
[Be]=[C]1N(Cc2ccccc2)CCCCCN1Cc1ccccc1,4.170990000000003,192.55801102793197
[Li]<-n1c(C)oc2ccc(C)cc21,2.4446400000000006,158.86571969115303
[Li]<-O=C(C)c1ccccc1,1.8892,111.04962981899001
[Li]<-n1cnc(Cl)c2nc[nH]c21,1.0062999999999998,147.0103250056343
[Li]<-[S+]([O-])(CCCC)CCCC,2.3353,170.46365960786687
[Be]=[C](Nc1c(C)cccc1C)N(C)C,2.27323,192.90154824210546
[Li]<-P1(C(C)(C)C)C(C)CCC1C,3.837600000000003,158.5888976719895
[Li]<-P(c1ccccc1)=c1n(C)ccn1C,2.1672899999999995,165.89992211516469
[Li]<-P12CC=CC=C1C(C)=C(C)C2,3.272000000000002,134.2803338765765
[Li]<-O(C)Cc1ccccc1,1.8330000000000002,131.41481059074167
[Li]<-n1cccc(C(=O)NCCO[N+](=O)[O-])c1,0.01970000000000005,133.00906276918477
[Li]<-P(N=c1n(C(C)C)c(C)c(C)n1C(C)C)(C(C)C)C(C)C,5.1826400000000055,203.64297604462396
[Be]=[C](Nc1ccc(I)cc1)Nc1c(C)cccc1C,4.4283300000000025,162.7162129615362
[Li]<-n1c(-c2cnccn2)[nH]c2ccc(Cl)cc21,2.6733000000000002,177.57207475481366
[Be]=[C]1C2OC(C)(C)OC2CN1C,0.49069000000000007,138.44594247690299
[Li]<-O=Cc1ccc(F)cc1,1.6382,121.16125432801057
[Li]<-N=C(C)NC1CC1,0.73557,126.85597560539377
[Li]<-S=C(CN(c1ccccc1)c1ccccc1)N(c1ccccc1)c1ccccc1,6.990400000000006,128.94321411079727
[Be]=[C]1NCC(=C)N1c1c(F)cccc1F,1.88439,144.99888175447288
[Li]<-n1nc(-c2ccccc2)n(C)n1,0.8770999999999999,100.41586482476947
[Li]<-P12CC(C)=C(C)C[As]1CC(C)=C(C)C2,4.159800000000003,139.60450561192204
[Li]<-NCc1ccc(F)cc1,1.2844,113.13761811277207
[Li]<-n1ccn(-c2ccc(C#N)cc2)c1,1.7439799999999999,118.67396191944101
[Li]<-P1(C)C2C=CC=CC1C=C2,2.5311000000000003,117.09494118704136
[Li]<-N1CCOCCOCCOCCOCC1,-0.343999999999999,180.3822629581147
[Li]<-n1cccc(N2C(=O)c3ccccc3C2=O)c1,1.8822,128.634840681848
[Li]<-n1c(C)cc(C)n1-c1ccccc1,2.489140000000001,189.2612915754022
[Li]<-P(C(F)(F)F)C(F)(F)F,2.7044999999999995,125.33218660154012
[Be]=[C](C)Nc1ccccc1,2.15719,147.55893709777396
[Li]<-P(c1c(OC)cc(OC)cc1OC)(C1CCCCC1)C1CCCCC1,5.485000000000006,205.47738316216274
[Be]=[C]1N(C)C=CN1CC(=Nc1c(C(C)C)cccc1C(C)C)c1ccccc1,5.769090000000006,193.77441224708224
[Li]<-P(CCc1ccccn1)(c1ccccc1)c1ccccc1,3.7570000000000023,141.09691463745196
[Be]=[C](OCC)c1ccc(N2CC=CC2)cc1,2.4861900000000006,157.4224051028307
[Li]<-P(c1ccccc1)(c1ccccc1)C1CCCC1,4.061900000000003,182.46922612667717
[Li]<-n1oc(C)cc1C,1.29144,132.32654656427073
[Li]<-P(c1nc(C(C)C)c(C(C)C)[nH]1)(C(C)C)C(C)C,4.580500000000004,173.45956584999647
[Li]<-P(c1ccccc1)(c1ccccc1)N(Cc1ccccc1)S(=O)C(C)(C)C,4.998700000000004,205.030244031849
[Li]<-N1=C(C)CON=C(C)CON=C(C)CON=C(C)CO1,1.5699999999999998,223.23845322599234
[Li]<-n1c(C)cc(C)n1C(=O)N(CC)CC,1.80984,182.42908810975098
[Li]<-n1ccc([N+](=O)[O-])cc1,0.9897999999999999,129.63481423150287
[Li]<-P(N=C(c1ccccc1)c1ccccc1)(N=C(c1ccccc1)c1ccccc1)N=C(c1ccccc1)c1ccccc1,9.826099999999997,220.96648203035105
[Be]=[C]=NCCCCCCSCCCCC(=O)OC,3.0779000000000014,194.65743165030833
[Be]=[C]1N(c2ccccc2)N=CN1C(C)c1ccccc1,3.5093900000000025,178.44643117870623
[Be]=[C]1CCC(C2COC(C)(C)O2)O1,1.35569,118.17549193732413
[Li]<-N1=C(C)C=C(C)NCC1,0.9542999999999999,155.65754813282257
[Li]<-n1ccc(C(=O)OCC)cc1CO,0.7505999999999999,175.1646627958376
[Li]<-N1=NC(C(=O)OC)(C(=O)OC)C(c2ccccc2)C1,1.3208,127.34390525438586
[Li]<-P1(O)OCC(C)(C)CO1,1.2786,114.68297252314821
[Li]<-n1ccccc1CNC1CCCCC1,2.5039000000000007,182.2977803968685
[Li]<-P12OC(C(Cl)(Cl)Cl)P(C(C(Cl)(Cl)Cl)O1)C(C(Cl)(Cl)Cl)O2,6.8611,132.45672928237147
[Li]<-n1cccc2c1C(=Nc1c(C)cccc1C)C(C)(C)C2,4.401540000000003,192.40462434707598
[Li]<-P(O)(CCCC)c1ccccc1,2.5012000000000008,127.52736540851204
[Be]=[C]1N(Cc2ccccc2)C=CN1C(=O)c1ccccc1,3.112090000000002,177.19642798015553
[Li]<-n1nc(N)[nH]c1N,-1.0309,123.8443750320058
[Li]<-P(c1ncc[nH]1)(C(C)C)C(C)C,2.3337000000000003,160.78046997296192
[Li]<-O=c1cc(C)n(CC)c(C)c1,1.48504,138.68015098644858
[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)CC(CCl)O1,4.144300000000003,139.8998352469806
[Be]=[C]1N(Cc2ccccc2)C(Cl)=C(Cl)N1Cc1ccccc1,4.604890000000004,171.15344874492922
[Li]<-P1(C)Nc2ccccc2N1,2.4657,113.31144673006747
[Li]<-NCCC[Si](CC)(CC)CC,2.843700000000001,104.54528060563862
[Li]<-S=C(N)NC(C)=O,-0.6338999999999999,148.93522019418447
[Li]<-P(CCCSC)(c1ccccc1)c1ccccc1,3.8724000000000025,155.75822647062765
[Li]<-n1cccc(F)c1,1.2207000000000001,126.97732084516042
[Be]=[C]1N2C(Cl)=CC=CC2=CN1c1ccccc1C(C)C,4.419690000000003,201.87330126825987
[Li]<-n1ccc(C=Cc2ccc(N(CC)CC)cc2)cc1,4.098200000000003,129.94730882591156
[Li]<-S=C(NCC)NN=Cc1ccc(Br)cc1,2.2670000000000003,153.63634479970543
[Be]=[C]1N(Cc2ccccc2)C(C#N)=C(C#N)N1Cc1ccccc1,3.259450000000002,172.54623306277463
[Li]<-P1(C2(C)C(C)=C(C)C(C)=C2C)OC1C,4.204600000000004,169.40498385756607
[Li]<-n1nc(C)n2c1CN=C(c1ccccc1Cl)c1cc(Cl)ccc1-2,4.233520000000003,125.50662035492911
[Be]=[C]1N(c2ccc(-c3nc(C(C)(C)C)no3)cc2)C=CN1c1ccc(-c2nc(C(C)(C)C)no2)cc1,6.175690000000006,200.74914014388594
[Be]=[C]1SC(C)=C(C)N1c1c(CC)cccc1CC,4.612290000000003,154.8094501230952
[Li]<-P(C1CCCC1)(C1CCCC1)C1CCCC1,5.296100000000005,183.54279366982556
[Li]<-P(=Cc1ccccc1)C1(C)C(C)=C(C)C(C)=C1C,5.228200000000004,155.34800365895356
[Li]<-P(N=c1[nH]c2ccccc2s1)(c1ccccc1)c1ccccc1,4.178000000000003,180.41934233129308
[Li]<-N=C(CC)ON=C(C)C(=NN)c1ccccc1,2.1291700000000002,167.6684946419828
[Li]<-Nc1cccc(B2OC(C)(C)C(C)(C)O2)c1,1.5679999999999996,128.28851448237344
[Li]<-n1nc(-c2ccccc2)c2ccccn21,2.3963,133.30500736780417
[Li]<-N=CC(C)c1ccccc1,2.4396700000000004,110.54279713833952
[Be]=[C](c1c2ccccc2cc2ccccc12)N(C)C(C)(C)C,5.110190000000005,180.4825901446382
[Li]<-P1(c2c(C(C)(C)C)cc(C(C)(C)C)cc2C(C)(C)C)CC1c1ccccc1,7.441200000000008,156.3269675011486
[Li]<-P12CN3CCN(CCN(CC3)C1)C2,0.28759999999999986,122.21808407994722
[Li]<-Nc1ccccc1Nc1ccccc1,3.0124000000000013,137.52792305076417
[Li]<-P(C)(C(=S)NCC)c1c(C)cc(C)cc1C,3.243260000000002,155.7650636481351
[Be]=[C]1OC(C)CC12CCC(N1CCOCC1)=C1CCCCC12,3.390690000000002,136.77749556040493
[Li]<-P(P(C(C)C)C(C)C)C12CC3CC(CC(C3)C1)C2,5.847400000000006,155.25365389557862
[Li]<-n1ccccc1C(C)=O,1.2842,171.39686936281151
[Li]<-P1(C([Si](C)(C)C)[Si](C)(C)C)Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2OC(c2ccccc2)O1,9.222099999999998,178.9902679541172
[Li]<-P(c1ccccc1)(c1ccccc1)c1cccc(C)c1-n1c(C)nc2ccccc2c1=O,4.760740000000005,199.68674698996327
[Li]<-P(I)(C(C)(C)C)C(C)(C)C,4.415300000000004,173.9754639691312
[Li]<-N1=C(CN(Cc2ccccc2)c2ccccc2)NCC1,2.6949000000000005,177.76615336383003
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1SC,4.166700000000003,173.32081400026348
[Be]=[C]1N2CCCC(C2)CN1c1c(C)cc(C)cc1C,3.140150000000002,186.5719667094845
[Li]<-P=c1n(-c2c(C)cc(C)cc2C)ccn1-c1c(C)cc(C)cc1C,5.793310000000005,162.45199866470278
[Li]<-P(Cl)(Oc1ccccc1)C([Si](C)(C)C)[Si](C)(C)C,5.739500000000005,175.6634821063223
[Li]<-O=C(CP(=S)(OCC)OCC)N(CC)CC,2.2373000000000003,140.87883050338198
[Li]<-N(C)Cc1ccccc1,1.406,129.34111005460798
[Li]<-S1CCSCCSC2CCCCCC2SCC1,4.634100000000004,213.72349880746444
[Li]<-n1ccccc1CNCCOC,0.8175999999999999,173.25210369750468
[Be]=[C]1N(C)C=CN1Cc1ccc(C=O)cc1,1.7139900000000001,165.24950352848913
[Be]=[C]1N(CCCC)c2c(c3cccc4ccc5cccc2c5c43)N1CCCC,6.806890000000006,190.95407004390268
[Li]<-n1nc(C)n(N)c1C,-0.39125999999999994,134.43311538905402
[Li]<-P(C12CC3CC(CC(C3)C1)C2)(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,8.374700000000006,187.1169762392054
[Li]<-N=C(C)ON=C(Cl)c1ccc([N+](=O)[O-])cc1,2.5089700000000006,134.60151129062496
[Li]<-P1(N(C(C)C)C(C)C)C(c2ccccc2)=C1c1ccccc1,6.041700000000006,145.15273384680552
[Li]<-N(=C(Nc1ccccc1OC)Nc1ccccc1OC)c1ccccc1OC,4.924100000000004,211.0926482106805
[Li]<-P(c1ccccc1)(c1ccccc1)c1cccc2cccnc12,3.993000000000003,178.01534947734018
[Li]<-p1ccccc1O,1.9723000000000002,135.10723037551455
[Li]<-P(CC(NC(=O)OCc1ccccc1)C(=O)OC)(c1ccccc1)c1ccccc1,3.5873000000000026,235.8639433145566
[Be]=[C]1N(CCC)C=CN1CCC,1.89149,162.21286635093847
[Be]=[C](C)N1CCCC1,1.14089,142.96131027510899
[Li]<-P(N=c1[nH]c2c(C)cccc2s1)(c1ccccc1)c1ccccc1,4.4864200000000025,179.96649621996852
[Be]=[C](C=C(c1ccccc1)N1CCC2C(c3ccccc3)=CC(=O)C21OC)OCC,4.433690000000004,156.91282113156626
[Li]<-N1=C(c2ccccc2)C(=NOC)c2cc(OC)ccc21,3.180100000000002,183.47788232295972
[Be]=[C]1N(C)c2ccccc2N1c1c(C2=NC(c3ccccc3)CO2)ccc2ccccc12,5.942090000000005,206.97316675327076
[Li]<-n1c(-c2cc(C)[nH]n2)cccc1-c1cc(C)[nH]n1,2.4786399999999995,234.0577048958174
[Li]<-n1nc(Cc2ccccc2Cl)sc1N,2.3645,138.2262072400014
[Be]=[C](NCCN)c1ccco1,0.2147899999999997,156.30197033652874
[Li]<-n1ccccc1-c1cnc(C#N)cn1,1.4102799999999998,175.1538333206713
[Li]<-p1cn(C)c2ccc(C)cc21,3.0668200000000008,113.9652949215744
[Li]<-n1nc(C)n(-c2ccc(C)cc2)c1C,2.1925600000000003,135.58609713260793
[Li]<-n1c(C=Nc2ccccc2OC)ccc2ccccc21,3.9940000000000024,200.16414577497505
[Li]<-n1cccc(C=Nn2cnnc2)c1,0.5552999999999999,142.3154487104905
[Li]<-P1(Cl)C(c2ccccc2)OC2(C)C(C)=C(C)C(C)C21C,5.854600000000005,151.10629263283843
[Li]<-N=C(CC)NC(C(=O)OC)c1ccccc1,1.87757,138.0559284768265
[Li]<-S=c1[nH]nc(C)c(=O)n1N=Cc1cccs1,1.55301,185.39807682952676
[Li]<-n1c(N)[nH]c(C)cc1=O,-0.3394800000000002,158.1628147639933
[Be]=[C]1NC=CN1c1c(C)cc(C)cc1C,2.488950000000001,146.91621184537323
[Be]=[C]1N(CC)C=CN1Cc1cn(-c2ccc([N+](=O)[O-])cc2)nn1,1.78049,239.1082242920745
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccc2ccc(=O)[nH]c2c1,3.2863000000000007,156.60201543291393
[Li]<-P(OC(C(F)(F)F)C(F)(F)F)(OC(C(F)(F)F)C(F)(F)F)OC(C(F)(F)F)C(F)(F)F,6.742700000000004,177.00033732349775
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccc2ccccc2c1-c1c(Cc2ccccc2)ccc2ccccc12,9.008999999999999,210.69705847329996
[Li]<-n1cnn(CCC)c1,0.6880999999999999,121.7285937042537
[Be]=[C]1N(C=C)C=CN1CC,1.2348899999999998,170.71850311335893
[Li]<-n1cc(Br)cc(Br)c1,2.6066000000000003,130.23036086701606
[Li]<-N#Cc1c(C)cccc1C,2.1751199999999997,100.4584221341151
[Li]<-n1c(N=C(SC)SC)sc2ccccc21,4.009800000000003,177.45962678935783
[Li]<-N#CCCN1CCN(CCC#N)CCN(CCC#N)Cc2ccccc2OCCOc2ccccc2C1,3.8050400000000026,319.3261880065918
[Be]=[C]1N(CC(=O)N(C)c2ccccc2)c2ccccc2N1c1ccccc1,4.303990000000003,251.88984648208606
[Li]<-N(C)(C)CN(C)C,0.06709999999999994,184.7852602004216
[Li]<-n1cc(Br)ccc1N,1.4263,150.77579283920056
[Li]<-P1C2CCCC1CCC2,2.7699000000000007,135.24096541841405
[Be]=[C](Oc1c(C(C)C)cccc1C(C)C)N(c1c(C(C)C)cccc1C(C)C)C1CCCCC1,9.394589999999999,221.34553048520735
[Be]=[C]1N(C(C)=Nc2c(C)cccc2C)C=CN1c1c(C)cc(C)cc1C,5.568290000000005,204.22527829780506
[Be]=[C]1N(CCCBr)c2ccccc2N1Cc1ccccc1,4.294490000000003,184.03338541282923
[Li]<-P(OC(C)=O)C([Si](C)(C)C)[Si](C)(C)C,3.2664000000000017,142.51354009639815
[Li]<-P1(Cl)CC2(c3ccccc3)OC1(c1ccccc1)c1ccccc12,5.810800000000005,141.14070302176654
[Li]<-P1(c2c(C(F)(F)F)cccc2C(F)(F)F)OCCO1,3.7082000000000015,153.29368020050342
[Be]=[C]1CC(c2ccc(N(C)C)cc2)(c2ccc(N(C)C)cc2)ON1C,3.3680900000000022,131.8349918090163
[Li]<-P12C3c4ccccc4C(c4ccccc43)P1C1c3ccccc3C2c2ccccc21,8.277200000000004,178.40497123874738
[Li]<-n1ccccc1CNC(=O)c1cccc(C(=O)NCc2ccccn2)n1,1.7315999999999998,156.9229211084143
[Li]<-n1cccc(C)c1-c1ccccc1,3.0570200000000014,182.00817896642226
[Li]<-S=c1[nH]c(CCC)cc(=O)[nH]1,1.38499,166.49037369121294
[Li]<-P(C(Cl)=Pc1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C)(c1ccccc1)c1ccccc1,8.609700000000005,156.5476638876232
[Li]<-P(c1cc2ccccc2c(OC)c1-c1ccccc1OC)(C1CCCCC1)C1CCCCC1,8.296600000000005,225.3753411876437
[Li]<-P(c1ccccc1CN(C)C)(c1ccccc1CN(C)C)c1ccccc1CN(C)C,3.6296000000000026,262.42317701338885
[Be]=[C]1N(C)C(C#Cc2ccccc2)=C2C=CC=CN12,2.5768900000000006,165.92647344791672
[Li]<-N([Si](C)(C)C)=P(C)(C)C,2.911900000000001,197.86591633034772
[Li]<-P1(c2ccccc2)CC(OC)C(OC)C1,1.8373999999999997,149.35187494648648
[Li]<-N=C(CC)ON(Cc1ccccc1)Cc1ccccc1,4.007670000000004,158.70072086114118
[Be]=[C]1N(C(c2ccccc2)c2ccccc2)C=C2CCC(c3ccccc3)N12,5.766390000000005,215.75024098076838
[Be]=[C]1OC(c2ccccc2)CC1=Cc1ccccc1,4.2703900000000035,134.04731156883074
[Li]<-P1(c2c(C)cc(C)cc2C)C(C)C1C,3.509660000000003,140.9161540012703
[Be]=[C]1N(C)C=CN1Cc1ccccc1SC,2.6233900000000014,181.37001050021465
[Be]=[C]1N2CCC(C)(C)c3ccc4c(c32)N1CCC4(C)C,3.671890000000003,162.38835259078047
[Be]=[C]1N(C=C)C(=NC=C)C1(C)OCC,1.8214899999999998,144.3358351517036
[Li]<-P(c1ccccc1)(c1ccccc1C(c1ccccc1)c1ccccc1)C(C[Si](C)(C)C)C[Si](C)(C)C,9.3445,242.16489275939392
[Li]<-N(=Cc1ccco1)c1c(C(C)C)cccc1C(C)C,5.277000000000004,167.025735637839
[Li]<-P12C3c4ccccc4C1C2c1ccccc13,4.380900000000002,101.2275753623916
[Li]<-S=C(SN1CCCCC1)N(C)C,1.967,196.30083596890182
[Be]=[C]1N(c2c(C)cc(C)cc2C)CCN1C1CC2CC(C1C)C2(C)C,4.800850000000005,194.56970782212858
[Be]=[C]1NC=CS1,0.7902899999999999,117.37091963416083
[Li]<-n1c(-c2cccc(C(C)=O)n2)n(C(C)C)c2ccccc21,3.881800000000003,181.860938060422
[Li]<-S=c1cc[nH]c(=S)[nH]1,1.8017799999999997,155.10203565482595
[Be]=[C]1N(CCCN(C)C)C=CN1C(C)=Nc1c(C(C)C)cccc1C(C)C,5.020090000000005,238.17771819781598
[Be]=[C]1N(Cc2ccccc2)C=CN1c1ccc(SC)cc1,4.198190000000004,184.07720946366058
[Li]<-P(Br)(C1CCCCC1)C1CCCCC1,5.4436000000000035,160.2109548542604
[Li]<-P(C#N)C([Si](C)(C)C)[Si](C)(C)C,3.2693800000000017,130.63078640313253
[Be]=[C]1N(CCOC)C(c2ccc(C)cc2)C(c2ccc(C)cc2)N1CCOC,3.992530000000003,175.54178124034294
[Li]<-O=P(=O)Oc1ccc(C)cc1,2.4617199999999997,130.89214633028735
[Li]<-p1c(C(C)(C)C)cc(C(C)(C)C)cc1C(C)(C)C,6.159200000000006,194.11825769604852
[Be]=[C]1N(CCO)C=CN1c1c(C)cc(C)cc1C,2.19365,197.63868074727128
[Li]<-N=C(C)c1ccccc1,2.07437,128.33941014141615
[Li]<-n1ccccc1-c1ccc(F)cc1,2.8877000000000015,173.36932269131924
[Li]<-OCCN,-1.0626000000000002,141.37314139368618
[Li]<-N1=C(SC)SCC1,1.4522,136.9603702228631
[Li]<-P(C)(CCSCc1ccccc1)c1ccccc1,4.357000000000003,173.4884351846956
[Be]=[C]1N(c2ncccn2)C=CN1c1c(C)cc(C)cc1C,3.1959500000000016,209.15218388380032
[Li]<-n1c(N)sc2cc(OC)ccc21,1.8871,159.18045012261354
[Be]=[C]1N(Cc2ccccc2)C=C2C=Cc3ccccc3N12,3.8732900000000026,193.48196970808323
[Li]<-n1ccn(-c2ncccn2)c1,0.6622999999999999,118.00314016818906
[Be]=[C]1N2CCc3c([nH]c4ccccc34)C2CC1(C(C=C)C=CC)[Si](C)(C)C,5.966490000000006,189.37846741718585
[Li]<-P(c1ccccn1)(C(C)C)C(C)C,3.005600000000002,164.4559185839459
[Be]=[C]1N(c2c(C)cc(C)cc2C)C=CN1C(C)C,3.6097500000000027,180.9627150350506
[Li]<-S1CCc2cccc(C)c21,2.6432200000000012,146.60506433457184
[Li]<-Nc1ccc(F)c(F)c1,1.5470000000000002,117.08396889426754
[Li]<-P(C)(C[Si](C)(C)Cc1ccccc1)C1CCCCC1,5.4603000000000055,143.39500708147298
[Li]<-P(c1ccccc1)(c1ccccc1)c1ccccc1C=Nc1c(C(C)C)cccc1C(C)C,7.442200000000007,209.71364264889561
[Li]<-O=C(O)C(C)N,-0.5817999999999999,137.28183970908526
[Li]<-[N-](CCC#N)[S+](c1ccccc1)c1ccccc1,3.9252800000000025,181.63155446798706
[Li]<-N(=Cc1ccc(OCC)cc1)c1ccc(OCC)cc1,4.234600000000004,180.49486335175655
[Be]=[C]1N(CCOC)c2ccccc2N1Cc1ccccn1,2.5508900000000008,180.85466637200733
[Li]<-P(Cl)(c1ccc(C(c2ccccc2)c2ccccc2)cc1)C1(C)C(C)=C(C)C(C)=C1C,8.572900000000002,154.5979926658976
[Be]=[C]1N(CC)C=CN1CCCCC,2.2815900000000005,169.0987472306752
[Li]<-p1(-c2ccccc2)c(-c2ccccc2)c2c(c1-c1ccccc1)-c1ccc3c4c(ccc-2c14)CC3,9.895599999999993,181.44512956665088
[Be]=[C]1C=C(c2ccccc2)C(C(C)=O)=C(C=CC=Cc2ccccc2)O1,5.251690000000004,148.54271779876177
[Li]<-P1(c2ccccc2)C2(CC2)C12CC21CC1,3.2627000000000015,141.6777121543018
[Li]<-n1c(CC=C)cccc1CC=C,2.5386000000000006,180.4618206295033
[Li]<-N(=C(Nc1cc(C)ccc1C)Nc1cc(C)ccc1C)c1cc(C)ccc1C,6.748820000000006,174.4038340481766
[Be]=[C]1N(Cc2ccccn2)c2ccccc2N1Cc1ccccn1,3.499690000000002,198.66434112997106
[Li]<-n1ccc(CN(Cc2cccs2)Cc2cccs2)cc1,4.407000000000004,124.27815220037708
[Be]=[C]1N(CCn2cccc2)C=CN1Cc1ccccc1,2.773390000000001,195.4821393302001
[Li]<-n1cccc(C2CCCCN2C)c1,2.2384000000000004,130.36872936411987
[Li]<-n1cc(C)ncc1C,1.09344,148.62165499504854
[Li]<-P(C1=C(c2ccccc2OC)C2c3ccccc3C1c1ccccc12)(C1CCCCC1)C1CCCCC1,9.844599999999996,220.67162611432929
[Li]<-N(c1c(C)cc(C)cc1C)=c1c(N(C(C)C)C(C)C)c1N(C(C)C)C(C)C,5.966260000000006,211.39462595432906
[Be]=[C]1N(C)C=CN1CCOC,0.34769000000000005,168.84775856778344
[Be]=[C]1NC=CN1,-0.35330999999999996,116.61188263725019
[Li]<-P1(c2ccccc2)C2(c3ccccc3)C(c3ccccc3)C21c1ccccc1,6.395800000000006,136.79671907946047
[Li]<-P(CCCC#N)(c1ccccc1)c1ccccc1,3.4230800000000023,154.36397130554113
[Li]<-P12N(C)C(c3ccco3)C3(C)C(C)=C(C)C1(C)C32C,4.5503000000000045,148.80615635853258
[Li]<-S1C=CSC=CSC=CSC=CSC=CSC=C1,7.226400000000003,260.0202580807581
[Li]<-p1(Cl)cc(C)c(C)c1,3.291940000000001,108.62141878194312
[Be]=[C]1N(C)C=CN1CSc1ccccc1,2.4510900000000007,183.55975765587408
[Li]<-N1=C(CC)ON2C1CCC2(C)C,1.9406,165.53021760891158
[Li]<-P(c1ccccc1)(c1ccccc1)c1cnnn1-c1ccccc1,3.025500000000001,201.94301443798025
[Li]<-P(Nc1nccc(-c2ccccc2)n1)(c1ccccc1)c1ccccc1,4.603400000000002,206.3277718401693
[Be]=[C]1C(c2c(C)cccc2C)=CC(c2c(C)cccc2C)=CN1c1c(C)cc(C)cc1C,7.829030000000008,213.63451774744732
[Li]<-n1cc(I)c[nH]1,1.0143,114.21016579480953
[Li]<-P(Cl)(N=[PH](N(C(C)C)C(C)C)N(C(C)C)C(C)C)C1(C)C(C)=C(C)C(C)=C1C,8.447600000000005,206.52243409410738
[Li]<-p1(S)cc(C)c(C)c1,2.982940000000001,120.05060496380874
[Be]=[C]1N(C)C(=O)c2c(ncn2C)N1C,-0.06180999999999992,187.89947880457024
[Be]=[C]1N(C(c2ccccc2C)C(C)(C)C)C=CN1C(c1ccccc1C)C(C)(C)C,7.263130000000007,237.82112927507507
[Li]<-N(=CC(C)(C)C)Cc1c(C)cc(C)cc1C,4.228760000000004,173.90346979563262
[Li]<-O=C(NN)c1ccccn1,-0.3149000000000006,141.444736864344
[Li]<-N(C(=Nc1c(C(C)C)cccc1C(C)C)c1n(C)cc[n+]1C)=c1c(C(C)C)c[cH-]cc1C(C)C,6.741300000000007,233.8499140650379
[Li]<-P1(c2ccccc2)CC=C(C)C1c1ccccc1,4.495000000000004,144.76972893467325
[Li]<-n1cncn1B,-1.3257,141.7865006378547
[Li]<-[O-][N+](=Nc1ccccc1)c1ccccc1,3.612300000000002,137.4985976833392
[Li]<-S1CC1C,1.1217,118.4994693086917
[Be]=[C]1N(CC(=Nc2c(C(C)C)cccc2C(C)C)c2ccccc2)C=CN1Cc1ccccc1,7.339490000000008,237.3269819336946
