HOMO-LUMO gap (Eh),Metal center charge,Denticity,Isomer
0.1788709999999999,0.1753311349379238,1,2
0.137066,0.2171420600682446,1,1
0.137091,0.2160448867582369,1,1
0.172131,0.1057193184481489,1,2
0.162686,0.001892695141099,1,1
0.096311,0.3268795344531818,1,2
0.136238,0.3393169755408775,1,1
0.113258,0.2820828516823294,1,2
0.1170919999999999,0.1446636524305862,1,1
0.144283,0.3136273346033641,1,2
0.1737169999999999,0.0602101318376482,1,1
0.1768739999999999,0.1956085666282167,1,1
0.089091,0.3955638484593137,1,2
0.077332,0.564890485808633,1,1
0.111196,0.2982118544243506,1,2
0.095354,0.3239170013779892,1,1
0.126492,0.2521354871352654,1,1
0.115532,0.3276013873743562,1,2
0.177066,0.106654052707587,1,1
0.121248,0.1869540670852286,1,2
0.170768,0.097804831162564,1,1
0.1705239999999999,-0.0142604963813027,1,2
0.078022,0.3189707992850681,1,1
0.095776,0.3546663228255609,1,1
0.1218449999999999,0.286132268380289,1,2
0.0947449999999999,0.356791977042148,1,2
0.0977289999999999,0.3792534680705132,1,1
0.148203,0.0788891527400992,1,2
0.144457,0.2093323820568778,1,2
0.102945,0.3620337095804594,1,2
0.126483,0.2534405393146865,1,1
0.1573129999999999,0.015975823007898,1,2
0.082039,0.3769805120938401,1,2
0.066735,0.3634007599823317,1,2
0.1573119999999999,0.0658335077416488,1,1
0.1281709999999999,0.2517692584762399,1,1
0.140437,0.062724742258029,1,1
0.126463,0.2506717107122915,1,2
0.088597,0.4574742773146451,1,1
0.0872279999999999,0.0652290624177048,1,1
0.1738019999999999,-0.0217090290009289,1,2
0.094997,0.391129091949905,1,2
0.119501,0.2543561193507736,1,2
0.135877,0.2450332085551279,1,1
0.119888,0.3300136767947925,1,1
0.1201399999999999,0.2376734428512074,1,2
0.0755619999999999,0.394949691814541,1,1
0.0901419999999999,0.3377862286447201,1,2
0.12906,0.3010570946391779,1,1
0.092384,0.3443576877366157,1,2
0.0935969999999999,0.3108780759379808,1,2
0.118193,0.3464546823344148,1,1
0.159908,0.1392946855410014,1,1
0.1280109999999999,0.2578163887858157,1,1
0.1398739999999999,0.1195603556675517,1,1
0.093731,0.2897033712201974,1,1
0.104798,0.2551963928634153,1,2
0.087517,0.2467633123033267,1,2
0.139821,0.1246182442780791,1,2
0.1209009999999999,0.2712654672383962,1,2
0.164458,0.0312726958032339,1,2
0.125499,0.2995780879853078,1,1
0.183245,0.1520764414273998,1,2
0.102934,0.3297230940784009,1,1
0.0960409999999999,0.3233226417385976,1,1
0.150195,-0.0258135523931983,1,1
0.1257349999999999,0.2644991288155262,1,1
0.135185,0.2598844678761843,1,1
0.0877639999999999,0.3971868767932034,1,1
0.103043,0.3384933129806914,1,1
0.1189089999999999,0.2515816156522372,1,2
0.070952,0.3569379852264221,1,2
0.119778,0.1784224549990082,1,2
0.095496,0.3302973755442167,1,1
0.0841469999999999,0.3573949486987787,1,2
0.0943109999999999,0.3760770121470347,1,2
0.147431,0.169416956533437,1,1
0.07521,0.4187745749456398,1,2
0.0984259999999999,0.3272577633195827,1,2
0.0881849999999999,0.2919064923641063,1,2
0.0874669999999999,0.3391971052168969,1,1
0.108751,0.2847745709959277,1,1
0.0578889999999999,0.5628117434752766,1,1
0.1300349999999999,0.2616405117731933,1,2
0.1627209999999999,0.1379368639962901,1,1
0.117301,0.3370174392874729,1,1
0.066826,0.0350936237212838,1,2
0.1034989999999999,0.3384256834213273,1,1
0.126775,0.3606622512889211,1,2
0.1132689999999999,0.3373268912587134,1,2
0.090719,0.3527193946424644,1,2
0.103266,0.3249015704510232,1,1
0.139729,0.1165349678370629,1,1
0.0720329999999999,0.3907435593155075,1,2
0.095549,0.3377108193224381,1,1
0.099292,0.4162379997118032,1,1
0.0923169999999999,0.3393893284464068,1,2
0.072075,0.3408327594517197,1,2
0.138537,0.2651203370736834,1,1
0.148184,0.1293883504062271,1,2
0.0878139999999999,0.2224038690784437,1,2
0.110779,0.0956060528346375,1,2
0.1083679999999999,0.3073783339939672,1,1
0.140138,0.1527954481780722,1,2
0.102046,0.4881610705003305,1,1
0.115485,0.3585218193099338,1,2
0.159055,-0.0053242919252331,1,2
0.126148,0.2571762468554228,1,1
0.136279,0.4081661904176756,1,1
0.1997469999999999,0.1488389617253005,1,1
0.076297,0.3324706230743486,1,2
0.0896609999999999,0.2287839925914171,1,2
0.149872,0.4560317722807943,1,2
0.094772,0.3202181945773077,1,1
0.168503,0.3077300069117868,1,2
0.145762,0.2525902905565468,1,1
0.166799,-0.0036017663395709,1,1
0.099532,0.2778292189531763,1,2
0.1220129999999999,0.3119219762431777,1,1
0.1284989999999999,0.2325608101253532,1,2
0.123739,0.363189936627697,1,1
0.11391,0.2611735020768062,1,2
0.1470639999999999,0.1404368387759408,1,1
0.123986,0.2162206473462277,1,2
0.124816,0.3805622623642938,1,1
0.052782,0.0537685555307301,1,1
0.11022,0.353241080896008,1,2
0.094272,0.4979249993695268,1,2
0.174899,0.1500391458887135,1,2
0.125014,0.2267809672043396,1,2
0.069207,0.5252860768414075,1,2
0.157748,0.1032661994564235,1,1
0.120837,0.3136235594768075,1,2
0.137429,0.1241292208070324,1,1
0.144074,0.1011404513749821,1,2
0.0937259999999999,0.4807448035519109,1,1
0.080234,0.3835930771315351,1,1
0.0865719999999999,0.2644488417229098,1,2
0.101853,0.3440459526446715,1,2
0.079542,0.3799974668759572,1,1
0.104544,0.2928854889807829,1,2
0.162526,0.0127718910880689,1,2
0.092238,0.3792403850541405,1,2
0.0904359999999999,0.3483116154008194,1,2
0.0890669999999999,0.3355084161042005,1,1
0.1306,0.2381983645415737,1,1
0.138503,0.1641387080066676,1,1
0.119743,0.1982237299512074,1,1
0.094275,0.3436862041912734,1,1
0.158914,0.177206424667616,1,2
0.13659,0.1191262600542454,1,1
0.158668,0.2232799302811948,1,2
0.090501,0.2759727047748366,1,1
0.142384,0.3277658996102493,1,1
0.092999,0.3452829414063177,1,1
0.154983,0.1045894122550126,1,2
0.099806,0.3336564590972047,1,2
0.0828299999999999,0.3265653862569579,1,2
0.0487759999999999,0.0719175489374872,1,1
0.124133,0.3476924190672342,1,2
0.1357369999999999,0.2884408490348621,1,2
0.092775,0.2659994399569051,1,2
0.092871,0.3548063652866853,1,1
0.09524,0.3593790807932067,1,2
0.087925,0.2045533042344573,1,2
0.150845,0.0505191619562305,1,2
0.07506,0.4228418844368483,1,2
0.0988339999999999,0.2061780303821362,1,2
0.1138059999999999,0.2502755070009456,1,2
0.156167,-0.0380550845433518,1,2
0.139444,0.2170303937349391,1,2
0.155345,0.2141093799011927,1,2
0.091395,0.3353217343039392,1,2
0.093559,0.3840143066308907,1,1
0.113562,0.1267399035710049,1,2
0.1191539999999999,0.248972741110307,1,2
0.0778609999999999,0.5974147372916705,1,2
0.1184339999999999,0.100981674474415,1,2
0.175968,-0.0377900822961767,1,2
0.124914,0.2267435447210405,1,1
0.092967,0.3009833014769716,1,1
0.134648,0.1430995411255196,1,2
0.167435,0.0736649776830234,1,2
0.095596,0.2528424632029663,1,1
0.122475,0.2641741854617573,1,2
0.157291,-0.0333680855822053,1,2
0.153627,0.0607243850740595,1,2
0.098964,0.4987853541715608,1,1
0.0868409999999999,0.3045292094085919,1,1
0.076315,0.3376443774628346,1,1
0.1289259999999999,0.2255009926926801,1,2
0.121799,0.2439914160621792,1,2
0.1225439999999999,0.2478419814064419,1,2
0.11754,0.2988564767638407,1,1
0.116889,0.2101650475138549,1,2
0.136042,0.502243561229157,1,1
0.102945,0.3258282029196527,1,1
0.077656,0.3200914589422167,1,2
0.074076,0.3526585325008192,1,1
0.1043969999999999,0.3162068018746174,1,1
0.102903,0.1769929217482325,1,1
0.138124,0.2467149475381902,1,2
0.124764,0.2734292770620451,1,2
0.12743,0.2314685658507056,1,1
0.070729,0.3187720521061868,1,2
0.175242,0.07196971280348,1,1
0.1236289999999999,0.251666894551968,1,2
0.0934939999999999,0.4582409414223832,1,1
0.177578,0.1353610811133917,1,1
0.1186169999999999,0.3305002385453063,1,1
0.100557,0.3544211143943099,1,2
0.095317,0.298060553726843,1,2
0.0642629999999999,0.2965631903915122,1,2
0.1115159999999999,0.3094487295582054,1,2
0.125723,0.3364691091719316,1,2
0.091562,0.3589323640907383,1,1
0.0553299999999999,0.2334419975364776,1,2
0.151689,0.1873621321695985,1,2
0.1379839999999999,0.2904694846140442,1,2
0.152203,0.0779979172513109,1,2
0.067799,0.3814984603762248,1,2
0.104459,0.333935740677116,1,1
0.116176,0.2874438189522,1,1
0.1282879999999999,0.3224711380887403,1,2
0.131067,0.1674454946100108,1,2
0.103215,0.3352987690628338,1,1
0.172734,0.1743377072733989,1,2
0.130334,0.2622540106377453,1,1
0.0996489999999999,0.3299124994993333,1,2
0.120401,0.1312742800320876,1,2
0.095405,0.3346055193647049,1,1
0.089288,0.3530185781960483,1,2
0.0761399999999999,0.3200017950844934,1,2
0.1036449999999999,0.2185985392134148,1,1
0.104879,0.2786229340244717,1,2
0.113018,0.3033778145798105,1,1
0.125797,0.2339242330543598,1,1
0.171713,-0.014830330273115,1,1
0.088243,0.301045147119983,1,2
0.076225,0.3271931699788157,1,2
0.1177999999999999,0.3573657411324648,1,2
0.117671,0.3326582953452766,1,1
0.133007,0.2629478091028899,1,1
0.1488709999999999,0.111162013480388,1,1
0.1276959999999999,0.3210998379248185,1,2
0.100535,0.234699966739276,1,2
0.110499,0.3423198331727984,1,2
0.161989,0.128971291940134,1,1
0.115788,0.1627151376625171,1,2
0.097732,0.3677378385958705,1,1
0.163174,0.1068903390696584,1,1
0.124151,0.2641138110050191,1,1
0.13179,0.1481684343272412,1,1
0.147349,0.194908830043904,1,2
0.1205099999999999,0.3096182825216088,1,2
0.111564,0.3005826168846045,1,2
0.109767,0.189873628018948,1,2
0.072959,0.3422520859695238,1,2
0.104934,0.329387697947518,1,2
0.1579559999999999,0.1801620609072488,1,1
0.126702,0.3311276953003113,1,2
0.178575,0.3488737553339097,1,2
0.151742,0.3018131857299283,1,2
0.1453159999999999,0.269487590303105,1,1
0.1576659999999999,0.1764971079019417,1,1
0.1432099999999999,0.0810850363632975,1,2
0.127256,0.3364881910283909,1,2
0.1109459999999999,0.1355621892797424,1,1
0.080287,0.4201684774427894,1,1
0.093727,0.375850460736961,1,2
0.137824,0.4703037561299688,1,1
0.116902,0.122242277462024,1,1
0.095601,0.3308627344376728,1,2
0.080926,0.3090411317114605,1,2
0.1195239999999999,0.4981480799412591,1,1
0.122028,0.2883734821869733,1,1
0.124733,0.0321481658777389,1,1
0.127942,0.2871252380823008,1,1
0.138569,0.1897718270106384,1,2
0.0900659999999999,0.427402924625716,1,2
0.0960939999999999,0.321628696280067,1,2
0.132503,0.0719524504955639,1,2
0.114201,0.2627883834496543,1,2
0.086362,0.4659752066645471,1,1
0.0975539999999999,0.2115264834622188,1,2
0.0863179999999999,0.4610639069798803,1,1
0.152145,0.5352539747707248,1,2
0.117643,0.2502339289960068,1,2
0.111238,0.3559855165198362,1,2
0.15512,0.1005454815662527,1,2
0.1008159999999999,0.4215853307964972,1,1
0.138739,0.2344023575834077,1,2
0.124762,0.3788580709811022,1,2
0.121033,0.3055785288681051,1,2
0.170521,0.4152253220478272,1,2
0.120556,0.2607310719440157,1,2
0.109093,0.1358237169467033,1,1
0.127849,0.3159359709156454,1,2
0.136898,0.307037660616059,1,1
0.149837,0.1508187710797212,1,1
0.176775,0.0651010637159227,1,1
0.133815,0.3210679128015468,1,1
0.1017259999999999,0.4623045075893222,1,1
0.176953,0.1764720325582421,1,1
0.144437,0.4841798829490527,1,2
0.1030899999999999,0.3716291877928898,1,2
0.0474489999999999,0.5379176676937014,1,2
0.093704,0.3582364680754371,1,1
0.08785,0.2604420945104884,1,2
0.119463,0.2582778501403783,1,2
0.113907,0.2922698177855209,1,2
0.086851,0.4854150112478416,1,2
0.125099,0.3973537157835083,1,2
0.1815979999999999,0.094848367757644,1,2
0.089906,0.3894211167534945,1,2
0.137963,0.3108499477102113,1,1
0.0956339999999999,0.3621672024958852,1,2
0.1304889999999999,0.2862902327866791,1,2
0.176118,0.1059518692282392,1,1
0.0897179999999999,0.2927755482858333,1,1
0.1283109999999999,0.2853860829082247,1,2
0.118886,0.2580389793129109,1,2
0.1083189999999999,0.2370683986194274,1,1
0.1200759999999999,0.2535495972507051,1,2
0.120678,0.2060147107842718,1,1
0.1297559999999999,0.589901019163977,1,1
0.1256329999999999,0.2387386757591756,1,1
0.105081,0.3519816953952638,1,2
0.115066,0.2557600466521793,1,2
0.0510109999999999,0.1024682942640747,1,1
0.1740219999999999,-0.0169503988522866,1,2
0.1201059999999999,0.2938819437181924,1,1
0.1250019999999999,0.2476456911817377,1,2
0.077651,0.0394544085248327,1,2
0.127964,0.3432850610131978,1,1
0.120792,0.2291773782604294,1,2
0.128169,0.2719498990637643,1,2
0.124363,0.2565506631762839,1,2
0.135094,0.3355572705608738,1,1
0.1018439999999999,0.3358060821883318,1,1
0.099851,0.3398127551138132,1,2
0.1103429999999999,0.1747589096880222,1,2
0.131733,0.2555120476914635,1,1
0.0999149999999999,0.3842839927789252,1,1
0.108376,0.1789307547548656,1,2
0.122756,0.2294479967846161,1,2
0.152763,0.0861186683731785,1,1
0.1593059999999999,-0.12718510119847,1,1
0.153471,0.0017045038501322,1,1
0.1131279999999999,0.3207066628737773,1,1
0.12235,0.3017837479637726,1,2
0.0948,0.3277991174638904,1,2
0.0895109999999999,-0.0150917969876466,1,2
0.084486,0.4773563576372331,1,2
0.123037,0.4115758053150354,1,2
0.137481,-0.159191829701826,1,1
0.116726,0.4043274217433358,1,1
0.104776,0.2758442907064441,1,2
0.155554,-0.0205015041109309,1,2
0.1234889999999999,0.4400548108148487,1,1
0.120636,0.3043656162688201,1,2
0.126581,0.2189826811080553,1,2
0.0936299999999999,0.4158433031746774,1,1
0.108856,0.215648354282376,1,1
0.1174479999999999,0.2896671757881483,1,1
0.0718249999999999,0.3744003212605393,1,2
0.1042849999999999,0.3327888849161566,1,1
0.077952,0.212314478752214,1,2
0.112971,0.3194783810464273,1,1
0.138348,0.1402617168514098,1,2
0.1031649999999999,0.3365656877835797,1,2
0.116251,0.2402634677014811,1,1
0.1153799999999999,0.1967921848056683,1,2
0.057209,0.5139497230629075,1,2
0.0741759999999999,0.3148700659117654,1,2
0.141675,0.3008535801159964,1,1
0.088948,0.2584147039522165,1,2
0.129869,0.2467653512417179,1,1
0.0931199999999999,0.3406102865955093,1,2
0.087858,0.3433769272736954,1,1
0.1000339999999999,0.3550064699185195,1,2
0.178026,0.0563350017006846,1,2
0.156971,0.1036074669718788,1,1
0.093198,0.3781515743258941,1,1
0.097473,0.347745687561021,1,2
0.13663,0.2642458568768493,1,1
0.118358,0.3987360218921946,1,1
0.146576,0.4379118983443241,1,2
0.0923809999999999,0.4328377358806599,1,1
0.110453,0.2546357019438088,1,1
0.0977109999999999,0.3478944084534118,1,1
0.0942059999999999,0.3521986002572012,1,1
0.163162,0.0846635596478665,1,2
0.10102,0.2692967750242298,1,1
0.138063,0.1525678104828512,1,1
0.0938759999999999,0.3444493955473643,1,1
0.155995,0.0570382181759937,1,1
0.1869549999999999,0.0848875423651212,1,1
0.0938119999999999,0.3746348898599794,1,1
0.120173,0.2169230121799023,1,2
0.140512,-0.0485933491765142,1,1
0.177551,0.1109789510462074,1,1
0.0949329999999999,0.3390701883245006,1,1
0.0866919999999999,0.4614033012721497,1,2
0.1080199999999999,0.3298015883750523,1,2
0.1104919999999999,0.3662867452045141,1,1
0.1199209999999999,0.2291635677794612,1,2
0.109946,0.3362111424642024,1,1
0.094108,0.3354551410212923,1,1
0.146683,0.2293018715058115,1,2
0.122364,0.3613233330860972,1,2
0.1267379999999999,0.2418585115485484,1,1
0.1276,0.3809400622615862,1,1
0.15961,-0.1532292698049056,1,2
0.096318,0.3361954987796818,1,1
0.138226,0.1041908082653641,1,1
0.093779,0.1774567371377759,1,2
0.075513,0.3673510323052033,1,2
0.084599,0.279120088837147,1,2
0.0915539999999999,0.3513034312434365,1,1
0.123754,0.2480359862051843,1,2
0.114026,0.3122168611235156,1,2
0.120322,0.2452871864208496,1,2
0.0983759999999999,0.2399618615628853,1,1
0.1326619999999999,0.29839444446584,1,1
0.109799,0.3670567014916288,1,2
0.176379,-0.0256098318205174,1,2
0.161219,0.1351101285083965,1,1
0.1619779999999999,0.1032598636836796,1,1
0.1003869999999999,0.3400194949330137,1,1
0.152797,0.0776616176765738,1,2
0.139176,0.2291294833903023,1,1
0.1699129999999999,0.0466135133607101,1,2
0.1237949999999999,0.2133783794785034,1,2
0.118285,0.2667282699072392,1,1
0.191783,0.084962221070531,1,1
0.092867,0.3950629528618945,1,2
0.1263409999999999,0.2618539488817354,1,1
0.1319969999999999,0.1305001198121586,1,2
0.1267799999999999,0.2253890032020409,1,2
0.0938259999999999,0.3719492444565013,1,1
0.12833,0.1437410242246903,1,1
0.1354949999999999,0.1185865795772635,1,1
0.1014009999999999,0.3498653800066116,1,2
0.1422379999999999,0.0228758330313483,1,1
0.0938319999999999,0.3276311968616001,1,1
0.1101939999999999,0.3429618446669286,1,2
0.0964589999999999,-0.0069257905900317,1,2
0.077126,0.4071672513554663,1,1
0.099287,0.3405631219793323,1,2
0.086276,0.6397720736664833,1,2
0.120197,0.2607607758678272,1,2
0.103998,0.1970899922538585,1,1
0.0954289999999999,0.3887564568703474,1,1
0.161781,0.4997137223845045,1,2
0.143468,0.2332322109304556,1,1
0.1223719999999999,0.2312967094888214,1,2
0.187062,0.0806441668762171,1,1
0.123124,0.2309586371528749,1,2
0.0643469999999999,0.5198123353215068,1,1
0.149468,0.2221340653967501,1,2
0.1078109999999999,0.1980943463871409,1,2
0.17053,-0.0009891417106396,1,1
0.1099499999999999,0.2476400044057211,1,2
0.073376,0.4825375531581979,1,1
0.093948,0.3872378101910496,1,2
0.1628869999999999,0.0543653535956682,1,1
0.131378,0.21419491419343,1,1
0.128181,0.3457355206409652,1,2
0.127429,0.3733699924834299,1,2
0.1219149999999999,0.2282527573961393,1,2
0.12045,0.3168842688503586,1,2
0.118037,0.3611623179002549,1,1
0.09873,0.3573581470455819,1,2
0.096561,0.3088045209747806,1,1
0.154521,0.0654838366606849,1,1
0.136456,0.3439495825318694,1,2
0.088098,0.3345975160665205,1,2
0.157364,-0.0061368978517334,1,1
0.121138,0.2256312790016246,1,1
0.128267,0.2455862047394282,1,1
0.1248999999999999,0.3127390147310929,1,1
0.17153,0.1239184292766814,1,1
0.153179,0.0735790110180117,1,1
0.092388,0.3767715796562205,1,2
0.134319,0.1449981832544799,1,2
0.186309,0.140019042970304,1,2
0.1362569999999999,0.1201460178952356,1,1
0.126962,0.2391878424841349,1,2
0.1568679999999999,0.0802603834980336,1,2
0.175914,0.1198787490097295,1,1
0.140101,0.2031014956078356,1,1
0.106939,0.3435060458969078,1,2
0.121173,0.2953874937685971,1,1
0.1012629999999999,0.3522955716260741,1,2
0.1091999999999999,0.3409626135158933,1,2
0.1003039999999999,0.3518410319989217,1,1
0.08517,0.3518922471218011,1,2
0.168691,0.172489417114222,1,2
0.0754579999999999,0.4197910036651737,1,1
0.133125,0.251916614194088,1,1
0.122486,0.088902393953562,1,2
0.135519,0.3741599146126475,1,2
0.151514,0.0304087034258847,1,2
0.083397,0.2693479135102474,1,2
0.0927899999999999,0.2901165076044029,1,2
0.1066329999999999,0.2253884288997533,1,1
0.094025,0.3326833876571352,1,2
0.0957589999999999,0.407983255839246,1,2
0.1267999999999999,0.1400045930483681,1,2
0.135215,0.5031562953510272,1,1
0.1242229999999999,0.2462634464002987,1,2
0.127292,0.1389290243744029,1,1
0.088462,0.3682915660727502,1,2
0.089138,0.3360816586883532,1,1
0.1449109999999999,0.0962779266186603,1,2
0.142566,0.2299528301654347,1,1
0.140541,0.2341887059567076,1,2
0.111085,0.3510223644568596,1,1
0.1467069999999999,0.128134151824512,1,2
0.114873,0.2807092303607998,1,2
0.128283,0.2253446536638824,1,2
0.09427,0.3540344154430379,1,2
0.13203,0.2552720666081038,1,1
0.138483,0.0834519882236154,1,2
0.111542,0.3461651809008461,1,2
0.099595,0.4026499569335533,1,2
0.1229579999999999,0.6362532049669416,1,2
0.129206,0.2791399958046733,1,1
0.089769,0.3556916597166388,1,1
0.0986739999999999,0.3305039375188991,1,1
0.109264,0.3380910730895423,1,1
0.150777,0.4221467714305711,1,2
0.0950489999999999,0.3600173731296572,1,1
0.145313,0.3270463100074215,1,2
0.124901,0.0939090570360558,1,1
0.095484,0.3562900154087018,1,2
0.050522,0.2446348537940756,1,2
0.1259769999999999,0.2174756558325737,1,1
0.166736,0.0390869215840988,1,1
0.1362989999999999,0.2570256914895589,1,1
0.121522,0.309662934871615,1,1
0.107479,0.3098119256850942,1,2
0.1106999999999999,0.3570318441689574,1,1
0.0929,0.3541129827336111,1,2
0.12184,0.2834635641211812,1,2
0.127779,0.2476069681756761,1,1
0.1078619999999999,0.3353360034071481,1,1
0.1829339999999999,0.3941288292017271,1,1
0.147877,0.3596115972754766,1,1
0.123,0.2890537161223424,1,2
0.072562,0.3414082581703718,1,2
0.1358029999999999,0.1590279699559656,1,2
0.134933,0.2663487836720715,1,2
0.1256169999999999,0.2332908051465541,1,2
0.112991,0.2590794161902949,1,2
0.128401,0.2173825936954799,1,1
0.109947,0.2368887698809879,1,2
0.114962,0.4017095389271194,1,1
0.16673,0.2058923785103204,1,2
0.1431469999999999,0.0045815463804594,1,1
0.130765,0.2360588855036052,1,1
0.090249,0.3108315008448488,1,2
0.164283,-0.0065957877868455,1,2
0.1242039999999999,0.2950718619944043,1,1
0.125785,0.3244507879412237,1,2
0.1325339999999999,0.2184069122197517,1,1
0.134834,0.2824512842118373,1,1
0.0755869999999999,0.2737824398327543,1,2
0.149307,0.301070394051497,1,2
0.156207,0.0681792038069326,1,2
0.1231979999999999,0.1859611652447486,1,1
0.107488,0.1827439715913607,1,1
0.1149719999999999,0.1191942444949606,1,2
0.1641159999999999,0.3711926808310428,1,2
0.1061189999999999,0.2739769540916175,1,2
0.117975,0.3296128199213571,1,1
0.1525719999999999,0.1198941308509,1,1
0.123742,0.2263121889623371,1,2
0.1105859999999999,0.3043395955322535,1,1
0.1234639999999999,0.265909089850789,1,2
0.094177,0.4449611105593322,1,1
0.084655,0.4035850984038286,1,1
0.140145,0.1423569899991593,1,1
0.133068,0.242374691317726,1,1
0.0892549999999999,0.2879553745629539,1,1
0.120167,0.1726332763437126,1,2
0.054749,0.5600502825506011,1,1
0.1304079999999999,0.3579522492075189,1,1
0.1747459999999999,0.0570920418380602,1,1
0.121202,0.2077459032330155,1,2
0.12203,0.2788813542374398,1,1
0.177504,-0.0012369152076833,1,1
0.1136929999999999,0.2900165520725346,1,2
0.131333,0.2411723349927203,1,2
0.121169,0.2337206459691069,1,2
0.133053,0.3093723324511502,1,2
0.140319,0.3451990146178479,1,2
0.155399,0.0073422491624345,1,2
0.131546,0.2601074873992225,1,1
0.126192,0.2580471743151228,1,1
0.149644,0.0785509009770288,1,1
0.108906,0.3183524864433369,1,1
0.104143,0.1202885490486007,1,1
0.158611,0.1448460516803106,1,1
0.126625,0.2175411144588593,1,2
0.064309,0.2915263667749446,1,1
0.118194,0.1669220807788964,1,2
0.093089,0.3666477114561137,1,2
0.1676479999999999,0.1429864660196759,1,2
0.135977,0.0280077012270971,1,1
0.1206149999999999,0.2537331668125519,1,2
0.134996,0.2414454596055899,1,2
0.091605,0.3505478726454981,1,2
0.1020029999999999,0.2612914497845414,1,2
0.0956419999999999,0.1784378135408141,1,2
0.120981,0.2903088902696904,1,1
0.119845,0.2693422208089028,1,2
0.147488,0.2618371927433618,1,2
0.101531,0.3888448510508857,1,1
0.146298,0.1023524289689402,1,1
0.141701,-0.1642634806355035,1,1
0.1673119999999999,0.0110550254247155,1,1
0.152918,0.0711937116945949,1,1
0.073561,0.3089125641908303,1,2
0.15502,0.2898701253038541,1,1
0.133547,0.4056664781736834,1,2
0.107173,0.1193671446097424,1,2
0.1805949999999999,0.1749586225850773,1,1
0.109809,0.3441724444400806,1,2
0.168178,0.1360956378222616,1,1
0.1283789999999999,0.3504229009000886,1,2
0.165724,0.1326515217264543,1,2
0.1066879999999999,0.2243170330447438,1,2
0.112838,0.2771676150415617,1,2
0.108197,0.347314204682253,1,1
0.088813,0.3379329279340355,1,1
0.1266769999999999,0.2453166529072144,1,1
0.0182399999999999,0.3573073298781076,1,2
0.132558,0.1643581617299644,1,1
0.12148,0.3705160191020114,1,1
0.180978,0.1722407657458433,1,1
0.1167189999999999,0.2464690798853659,1,2
0.124944,0.2218878212409937,1,1
0.1170619999999999,0.1476205750430455,1,1
0.124202,0.302740192927676,1,2
0.10668,0.3440646510519945,1,2
0.136862,0.0062445698565675,1,2
0.131406,0.1971308803390901,1,1
0.161136,-0.0026622979229025,1,1
0.1091989999999999,0.2325616773578558,1,2
0.15841,-0.0202486874578094,1,2
0.0955509999999999,0.3334297281653645,1,1
0.100057,0.4372254627473423,1,1
0.163387,-0.0130093306223886,1,1
0.1473429999999999,0.0911027070242595,1,2
0.105594,0.1672329159913261,1,2
0.120789,0.1895409385388322,1,2
0.094378,0.3532380074030033,1,1
0.0315429999999999,0.3038232779125754,1,1
0.132627,0.1818089876407623,1,2
0.159839,-0.0154015453589342,1,2
0.162118,0.2131680901270992,1,1
0.12619,0.258929195008773,1,1
0.111018,0.3043643268132059,1,2
0.09329,0.2972693184245962,1,1
0.10434,0.2449887956754274,1,2
0.100878,0.3455386717668199,1,2
0.158264,0.0713627999588882,1,1
0.1101539999999999,0.2535197413440296,1,1
0.1198849999999999,0.2499768030017246,1,2
0.099841,0.3681511745344878,1,2
0.165823,-0.0099051281214536,1,2
0.0735889999999999,0.1838794894902308,1,2
0.125888,0.2433134619283835,1,2
0.069852,0.0501369497469403,1,1
0.098491,0.3441123820506388,1,2
0.125129,0.2631035282407369,1,1
0.092726,0.5224962053608252,1,1
0.1168799999999999,0.2410612626495936,1,2
0.138992,-0.0031601059812741,1,1
0.100305,0.3535501848592721,1,1
0.1204619999999999,0.3120709503552857,1,2
0.151085,0.472301993274229,1,1
0.110105,0.2513135814068333,1,1
0.15466,0.1092342066051676,1,2
0.125222,0.2705707258769069,1,1
0.151949,0.173155583721456,1,1
0.1047739999999999,0.3327617239398528,1,2
0.126079,0.2419913808395738,1,2
0.100081,0.3511670415338588,1,2
0.1360989999999999,0.4290352500441806,1,2
0.158667,0.1331179653916071,1,2
0.0932989999999999,0.3419266820767088,1,1
0.090722,0.1652227236981584,1,1
0.1468989999999999,-0.0110411071703036,1,1
0.135602,0.1247515774771213,1,2
0.1366369999999999,0.4863450788374236,1,1
0.093013,0.3664679598699796,1,1
0.160493,0.0274954991199313,1,1
0.126715,0.3099154288044849,1,1
0.099295,0.1404922772844572,1,2
0.120403,0.1751158402590813,1,2
0.1274989999999999,0.2309341375799819,1,1
0.1403569999999999,-0.0540323575783434,1,1
0.129227,0.2649645837890034,1,1
0.088601,0.4478029871798403,1,1
0.170621,0.174236973083869,1,2
0.142645,0.0445173888333366,1,1
0.1001999999999999,0.3438514294714646,1,1
0.1103779999999999,0.3578833143879665,1,2
0.131383,0.106099292786768,1,1
0.1273339999999999,0.260948828340929,1,1
0.138668,0.4651286749104189,1,1
0.146092,0.1336934163271495,1,2
0.108188,0.3299613298728537,1,2
0.1081959999999999,0.2548358912313483,1,2
0.0967249999999999,0.345800677735976,1,1
0.1607399999999999,0.1612381631106133,1,1
0.088753,0.3738646224600445,1,2
0.132015,0.2794551480768142,1,1
0.116428,0.1228436657630576,1,2
0.155323,0.118327011778717,1,2
0.177442,0.1900709487418269,1,1
0.1118259999999999,0.1770208368233406,1,2
0.117183,0.2420166786777801,1,2
0.103609,0.1637867609990298,1,1
