log P,Ligand coordination bulkiness (Å$^3$)
2.3136800000000006,1.8387783689363106
0.6520999999999999,8.175199010828527
1.2798,7.604689973726825
2.796800000000001,2.0883548669178933
0.4853999999999999,8.684162153451302
0.6475,8.979115815721336
1.9252,2.2131431159086845
1.2795800000000002,2.0883548669178933
-1.2938999999999987,6.140276351762889
1.76214,2.3379313648994757
1.57981,1.8387783689363106
2.2231000000000005,4.301497982826578
2.6064000000000007,5.1313936645694715
1.85419,6.675984919843224
1.45602,7.604689973726825
-1.696209999999999,6.800773168834016
1.59998,3.6775567378726213
1.01698,2.462719613890267
1.56579,7.265125695775816
1.2529999999999997,2.0883548669178933
0.5572199999999998,8.344597875500293
0.8183999999999999,2.3379313648994757
1.9483,5.516335106808932
1.69287,3.9271332358542037
2.00606,1.8387783689363106
1.5114899999999998,6.3810312575731905
2.964700000000001,3.9271332358542037
1.0916,6.140276351762889
1.87132,7.604689973726825
1.496,1.963566617927102
2.2801800000000005,1.8387783689363106
3.8380000000000014,8.651393247679259
0.3014999999999999,4.176709733835787
1.5349999999999997,8.639551537770327
1.5728,7.729478222717616
2.10352,10.693105935666855
1.8672,2.462719613890267
1.3827,7.265125695775816
1.869,2.0883548669178933
2.665,5.551135575830297
2.7617900000000004,5.675923824821088
0.0414899999999998,4.961994799897705
0.1131,1.963566617927102
1.87132,7.140337446785025
2.2397,3.8187734220465845
0.8664000000000001,2.0883548669178933
-0.3405999999999999,3.8023449868634125
1.1869999999999998,2.462719613890267
2.0085,1.8387783689363106
2.0267,6.845383784514991
1.0217,7.389913944766607
0.5365000000000004,2.0883548669178933
0.1114999999999997,1.8387783689363106
-0.3149000000000006,9.318680093672345
2.8580200000000007,4.301497982826578
1.99972,8.651393247679259
0.2067,7.265125695775816
1.3039899999999998,8.005033597549284
2.4521000000000006,2.3379313648994757
2.2162999999999995,7.604689973726825
1.59262,7.604689973726825
0.4574999999999999,9.719023717494803
-2.10741,6.1662552286129735
2.1940600000000003,2.0883548669178933
-0.7189000000000005,7.265125695775816
1.7883,2.3379313648994757
1.23812,10.49017161661557
1.98367,1.963566617927102
1.221,1.963566617927102
0.5276,7.389913944766607
3.302690000000001,1.8387783689363106
2.4781000000000004,1.4992140909853016
0.3701999999999998,2.4827127095377124
0.5287,7.265125695775816
0.8111999999999999,8.639551537770327
0.7526000000000002,1.8387783689363106
2.9586900000000007,1.8387783689363106
1.3604,1.8387783689363106
0.78472,7.604689973726825
1.7872,7.604689973726825
1.62922,1.8387783689363106
1.4503,7.604689973726825
1.41157,5.641123355799723
-0.4283999999999994,1.963566617927102
1.60131,8.979115815721336
2.0085999999999995,5.516335106808932
1.0058200000000002,7.389913944766607
2.11852,9.318680093672345
1.9311,3.612781286145805
0.0836900000000001,6.675984919843224
3.126000000000001,1.8387783689363106
2.3627,6.7205955355241995
1.08822,9.318680093672345
1.87959,6.845383784514992
1.7665000000000002,9.103904064712127
2.5090000000000003,7.488216473292535
0.9105999999999996,3.9619337048755683
1.4017000000000002,7.604689973726825
1.0901999999999998,7.604689973726825
2.2845000000000004,4.051921484844995
1.0399999999999998,7.604689973726825
2.2042,3.9271332358542037
1.0107,8.639551537770327
0.9921,3.5875689579031946
3.3412000000000006,1.963566617927102
1.42689,5.4263473268395055
0.3620000000000001,2.0883548669178933
2.8580200000000007,6.26506460075368
0.8664000000000001,2.0883548669178933
0.98762,7.604689973726825
-0.1483,1.8387783689363106
1.73242,5.256181913560263
0.9609,5.516335106808932
0.0102999999999998,7.835634732877517
1.6851,3.612781286145805
0.9847899999999998,3.837145455884777
3.8709400000000014,9.318680093672345
1.621,7.094960282496574
2.0580000000000003,2.0883548669178933
-1.26991,6.800773168834016
0.1204999999999998,4.176709733835787
1.6439999999999997,7.265125695775816
1.5451,4.42628623181737
2.117,3.8023449868634125
1.8337,3.9271332358542037
0.3620000000000001,2.0883548669178933
0.2006000000000004,7.604689973726825
1.9877,8.979115815721336
1.3241999999999998,6.925561417824807
1.9771,7.265125695775816
0.2147899999999996,4.667041137627672
1.4552,5.301559077848714
-0.3564000000000002,5.641123355799723
0.5445,7.265125695775816
1.17662,5.516335106808932
-0.0924,5.641123355799723
-2.502309999999999,10.26355387774642
2.8832000000000013,4.301497982826578
0.4296899999999999,6.675984919843224
0.8662000000000001,1.8387783689363106
0.1463099999999998,2.0883548669178933
0.4828900000000002,1.8387783689363106
-0.2570000000000001,5.176770828857923
0.9578,2.462719613890267
0.8664000000000001,3.292615295633161
0.1321,1.8387783689363106
0.64009,8.514763288779536
1.18552,7.140337446785025
2.085,4.881817166587889
0.3620000000000001,2.0883548669178933
0.34769,6.675984919843224
-2.3656999999999995,4.881817166587889
1.2625,4.372087475357638
1.96637,5.641123355799723
1.4433999999999998,1.624002339976093
2.5759000000000007,7.479901724736034
2.1988000000000003,3.612781286145805
0.8452100000000002,8.764339786761118
2.1421,3.9271332358542037
2.18482,3.390247617726322
0.1458900000000001,6.675984919843224
1.20998,1.963566617927102
1.8493,7.265125695775816
1.8011,4.849048260815846
1.0871,7.604689973726825
0.70019,8.979115815721336
3.5794000000000024,3.8023449868634125
1.54389,1.8387783689363106
2.3351000000000006,3.337992459921612
2.8743800000000013,1.8387783689363106
1.79588,1.8387783689363106
2.5085000000000006,4.051921484844995
2.8958000000000013,3.9271332358542037
1.21619,1.8387783689363106
-0.93388,8.175199010828527
1.104,1.8387783689363106
0.0153999999999996,6.925561417824807
1.6198,1.4992140909853016
1.7813,3.337992459921612
-0.7189000000000003,7.265125695775816
0.6685000000000001,8.639551537770327
1.1539,2.462719613890267
0.828,5.641123355799723
1.42996,1.8387783689363106
1.9337,11.65661145857182
0.3848,7.265125695775816
2.1939,8.979115815721336
1.4434,1.4992140909853016
2.741820000000001,4.176709733835787
0.4803999999999997,2.3379313648994757
0.6613199999999999,10.353541657715846
1.5668799999999998,1.8387783689363106
0.5884999999999998,2.2131431159086845
2.5156000000000014,2.0883548669178933
1.1874999999999998,2.3379313648994757
2.1041000000000003,7.219802985760028
1.0986,1.8387783689363106
1.40107,5.006605415578681
2.40608,1.8387783689363106
0.8582999999999998,7.604689973726825
-1.1037100000000004,8.979115815721336
0.5607899999999999,5.4263473268395055
0.4412000000000001,9.318680093672345
2.17512,1.8387783689363106
1.0063,7.140337446785025
0.6848000000000001,1.7487905889668844
0.6843999999999999,8.299987259819318
1.7872,2.0883548669178933
0.3115000000000002,8.514763288779536
1.0049,7.604689973726825
-0.7189000000000005,7.265125695775816
-0.19632,1.963566617927102
0.2631999999999999,8.979115815721336
0.6613199999999999,8.979115815721336
0.4816999999999998,7.140337446785025
0.5011999999999999,5.006605415578681
0.6785,2.3379313648994757
1.60109,1.8387783689363106
1.6843,8.979115815721336
2.901800000000001,11.282246711599447
2.40088,1.8387783689363106
1.92929,9.34275307097925
1.2131,7.604689973726825
1.2735,7.729478222717616
0.7423,7.729478222717616
1.1874999999999998,2.2131431159086845
2.717220000000001,9.318680093672345
2.3808000000000007,2.0883548669178933
2.567100000000001,5.890699853781306
2.30209,8.31182896972825
1.2798,7.604689973726825
0.967,2.0883548669178933
1.5536,3.4627807089124034
1.5668,5.675923824821088
2.26093,3.5875689579031946
1.48729,7.389913944766607
1.2632999999999996,3.4174035446239523
2.871600000000001,10.61495986560636
2.29269,1.8387783689363106
2.2482200000000008,9.443468342663136
1.2907699999999998,7.265125695775816
3.2462100000000014,1.8387783689363106
0.9673,9.318680093672345
3.193500000000002,3.16782704664237
1.8907,4.051921484844995
1.6298,9.318680093672345
1.49979,6.675984919843224
1.3287999999999998,10.61495986560636
0.975,1.8387783689363106
1.49979,6.675984919843224
1.552,3.4627807089124034
3.092200000000002,4.881817166587889
2.913600000000001,6.853698533071493
1.5189,12.781460802584748
2.3747000000000007,5.1313936645694715
1.4389,7.140337446785025
2.3025,4.453291362267627
2.29042,5.176770828857923
0.99322,9.193891844681554
1.1833,2.462719613890267
2.452500000000001,1.8387783689363106
2.2461,4.176709733835787
1.237,9.568256591653928
1.16262,6.675984919843224
0.8165900000000001,6.800773168834016
0.2063999999999999,3.8023449868634125
-0.8423000000000005,7.265125695775816
2.7617900000000004,5.675923824821088
2.3922,2.2131431159086845
2.221,3.8023449868634125
-0.36638,7.0155491977942335
1.0107000000000002,7.140337446785025
1.0206,1.8387783689363106
1.6362,7.265125695775816
1.81609,10.353541657715846
1.49979,6.675984919843224
1.4235,2.3379313648994757
-0.3308800000000002,7.0155491977942335
0.62632,7.140337446785025
2.01839,3.8023449868634125
0.7189,7.604689973726825
0.7298,8.979115815721336
-0.38751,6.675984919843224
2.34579,1.8387783689363106
0.3231100000000001,1.8387783689363106
2.1355000000000004,2.0883548669178933
1.964,1.963566617927102
-0.8354099999999989,6.800773168834016
2.256,1.8387783689363106
2.1254,7.854266471708408
2.6078400000000017,5.00660541557868
0.1463099999999998,1.8387783689363106
2.0167,7.265125695775816
-0.8523099999999999,8.31182896972825
1.95257,5.006605415578681
1.1551,1.963566617927102
2.3988000000000005,3.9271332358542037
0.5691900000000001,6.800773168834016
0.5458999999999996,4.051921484844995
0.6939,6.675984919843224
1.7087899999999998,1.8387783689363106
1.4235,2.3379313648994757
1.70704,10.398152273396821
0.1604899999999999,1.8387783689363106
2.01562,7.140337446785025
-1.6601099999999995,6.585997139873798
1.5076999999999998,5.006605415578681
1.7369199999999996,7.140337446785025
1.1432,7.604689973726825
-0.4542000000000004,5.641123355799723
-0.1139,7.604689973726825
1.1568,5.890699853781306
0.0142999999999999,12.361718891323925
3.2619000000000016,3.8023449868634125
1.73692,7.265125695775816
1.1258,5.516335106808932
2.3995000000000006,4.372087475357638
1.9292,7.265125695775816
0.5643,6.3810312575731905
1.8672,2.462719613890267
2.8530000000000006,5.765911604790515
1.87132,9.193891844681554
1.15429,8.933738651432886
0.5586999999999999,9.443468342663136
-0.1073000000000003,7.140337446785025
-0.7649099999999998,7.514702193757399
1.1539,2.462719613890267
1.30748,8.979115815721336
2.0164,3.4627807089124034
2.490240000000001,2.2131431159086845
0.94552,7.140337446785025
1.8141,5.1313936645694715
1.592,4.176709733835787
0.4049999999999998,4.42628623181737
0.828,5.641123355799723
-0.6446000000000003,5.00660541557868
2.919690000000001,5.80071207381188
0.2281999999999999,2.7034745197005696
0.1093999999999997,7.604689973726825
1.09392,5.301559077848714
1.7649,9.103904064712127
2.5737000000000005,1.8387783689363106
2.3806000000000003,6.3898528497444715
2.6887000000000008,4.301497982826578
-0.22355,6.800773168834016
1.59262,7.604689973726825
0.8359000000000001,7.604689973726825
1.2689,1.8387783689363106
1.31399,6.675984919843224
1.31372,7.604689973726825
2.2247900000000005,11.86459745861008
2.8009900000000005,6.015488102772097
1.4951,8.639551537770327
0.2136899999999997,6.4612088908830065
1.5489,6.925561417824807
0.4152000000000001,8.764339786761118
2.2666000000000004,10.61495986560636
-0.1302999999999999,1.8387783689363106
1.8888,7.604689973726825
1.83648,3.6775567378726213
1.5668799999999998,1.8387783689363106
0.8045899999999999,8.639551537770327
0.6204,2.0883548669178933
1.5204,7.604689973726825
0.8664000000000001,8.979115815721336
0.9286999999999996,1.8387783689363106
0.9578,2.462719613890267
-0.0706000000000003,8.979115815721336
-0.2344999999999998,1.8387783689363106
2.0381,5.890699853781306
2.2915,7.140337446785025
0.3370999999999998,1.963566617927102
1.4869,5.301559077848714
1.1914,4.881817166587889
2.4644700000000004,5.765911604790515
1.02859,6.675984919843224
2.723300000000001,3.8023449868634125
0.6242,4.176709733835787
1.6859000000000002,2.0883548669178933
3.097800000000002,5.00660541557868
0.63869,1.8387783689363106
2.5048000000000004,7.604689973726825
0.6498999999999999,4.176709733835787
3.203100000000002,6.140276351762889
2.3022800000000005,1.8387783689363106
2.18243,1.8387783689363106
2.3922,2.0883548669178933
2.4742000000000006,3.4627807089124034
1.93549,5.4263473268395055
1.78872,8.684162153451302
0.8664000000000001,7.604689973726825
0.7182,3.4627807089124034
1.4714,2.0883548669178933
2.5592000000000006,9.318680093672345
-0.1915999999999998,8.764339786761118
0.6153000000000001,8.175199010828527
0.3215000000000001,7.389913944766607
1.47107,4.961994799897705
-1.22298,10.817894184657646
0.83049,6.800773168834016
0.9174,7.604689973726825
0.7087000000000001,7.604689973726825
0.3149999999999999,1.8387783689363106
0.1282,8.254610095530866
0.5226000000000001,1.7487905889668844
0.2388999999999999,7.604689973726825
1.5451,4.551074480808161
-0.3622000000000001,5.1313936645694715
2.3253999999999992,7.265125695775816
1.1523,1.8387783689363106
0.1321,1.8387783689363106
1.54459,6.800773168834016
0.4707000000000001,1.8387783689363106
2.6047200000000013,12.32894998555188
1.6205,6.140276351762889
0.0721999999999998,7.140337446785025
2.6230800000000007,4.051921484844995
0.8252900000000001,6.675984919843224
2.985390000000001,6.3810312575731905
1.2266199999999998,9.318680093672345
2.8817900000000014,5.4263473268395055
1.5526,7.265125695775816
2.4374,7.604689973726825
0.9225,5.176770828857923
2.778590000000001,8.344597875500293
3.0055000000000014,7.604689973726825
2.1666,9.103904064712127
0.8565999999999998,7.140337446785025
2.2985000000000007,2.462719613890267
1.9598,8.808950402442093
2.7048000000000005,7.604689973726825
1.56119,6.800773168834016
2.23222,6.7205955355241995
2.604590000000001,5.4263473268395055
3.317380000000001,1.8387783689363106
2.804900000000001,7.479901724736034
2.3308,9.318680093672345
1.0202999999999998,6.675984919843224
2.826200000000001,7.604689973726825
0.8224,1.7487905889668844
1.0573,3.8023449868634125
1.5191899999999998,8.639551537770327
1.6722400000000002,2.0883548669178933
2.3308,2.0883548669178933
4.145300000000003,3.9435616710373758
1.41209,7.924855964239468
2.16117,5.4263473268395055
0.6708999999999998,7.265125695775816
1.2517,2.462719613890267
1.9796,4.837206550906914
1.3834999999999995,7.140337446785025
2.4253,5.641123355799723
3.4522000000000013,4.176709733835787
1.382,7.604689973726825
0.0478000000000002,6.140276351762889
1.5716,7.265125695775816
2.6935400000000005,7.604689973726825
1.8433,7.265125695775816
1.02982,8.175199010828527
1.59412,3.9271332358542037
1.51274,2.0883548669178933
2.508120000000001,10.739748114597152
1.382,9.318680093672345
0.65289,6.675984919843224
2.0829,12.204161736561089
1.27914,7.265125695775816
1.9206,7.389913944766607
1.57758,7.604689973726825
2.3308,7.604689973726825
1.2695900000000002,6.4612088908830065
3.532000000000002,10.61495986560636
1.88414,8.854327566730545
2.5081000000000007,7.094960282496573
3.4987000000000013,9.318680093672345
2.23982,7.0155491977942335
3.310390000000001,5.675923824821088
1.8817,9.326584340788775
3.1186000000000016,5.765911604790515
2.0500000000000003,8.979115815721336
1.7948,7.094960282496573
1.5936,7.265125695775816
0.2019899999999999,10.603118155697429
1.35319,7.050349666815598
1.9598,10.897305269359986
1.63482,6.800773168834016
1.1855199999999997,7.604689973726825
2.8722000000000003,2.3379313648994757
1.4824,7.604689973726825
1.6956,9.103904064712127
1.5425199999999997,8.979115815721336
2.7146800000000004,1.8387783689363106
0.9596,5.516335106808932
2.2607000000000004,5.380970162551054
2.0927,4.667041137627671
2.3308,7.604689973726825
2.3308,8.979115815721336
2.38032,7.604689973726825
1.3687,5.890699853781306
3.0532000000000004,1.963566617927102
1.91229,6.675984919843224
2.5829000000000004,3.337992459921612
3.6396000000000015,5.256181913560263
2.5153000000000008,7.265125695775816
1.933,9.318680093672345
4.279240000000003,9.193891844681554
2.4240900000000005,6.675984919843224
1.8093,7.604689973726825
2.525990000000001,6.675984919843224
2.597500000000001,5.4263473268395055
1.8016,4.88181716658789
1.5162999999999998,3.8023449868634125
2.0981,5.516335106808932
0.51217,4.961994799897705
1.29527,4.961994799897705
1.58949,8.187040720737459
1.29649,6.675984919843224
2.3252900000000007,6.675984919843224
1.9987,4.301497982826578
1.02982,6.675984919843224
1.3263999999999998,7.265125695775816
1.7233,1.8387783689363106
3.1304000000000016,7.265125695775816
1.61229,6.3810312575731905
2.6481000000000003,10.058587995445812
2.1779,7.389913944766607
1.63482,6.675984919843224
2.8531000000000004,12.114173956591662
1.6211999999999998,6.800773168834016
4.676400000000004,6.086077595303157
3.042320000000001,7.604689973726825
3.253320000000002,5.4263473268395055
3.515600000000002,2.0883548669178933
0.13889,6.800773168834016
2.6967000000000008,8.854327566730545
2.770010000000001,8.979115815721336
2.489140000000001,7.265125695775816
1.46066,1.8387783689363106
2.5990200000000003,5.641123355799723
2.4686000000000003,6.3898528497444715
1.02982,6.336420641892215
2.45688,1.8387783689363106
1.0033,7.604689973726825
1.6848,3.9271332358542037
2.6935400000000005,7.140337446785025
2.3368,1.8387783689363106
1.0320000000000005,6.800773168834016
1.85849,6.800773168834016
1.9383,7.729478222717616
2.5153000000000008,7.265125695775816
1.45651,6.041466979622181
2.44167,5.006605415578681
0.84569,6.800773168834016
0.99642,11.032670213617864
0.0827199999999995,8.854327566730545
2.23222,6.845383784514992
0.7901999999999999,1.8387783689363106
1.8922,6.336420641892215
2.2887000000000004,10.15060733866456
3.294970000000002,5.641123355799723
0.0520999999999998,8.854327566730545
1.3156,7.389913944766607
2.873900000000001,8.684162153451302
3.2935000000000016,7.729478222717616
2.5062000000000006,6.460442342275531
1.6227,1.8387783689363106
2.1602999999999994,9.318680093672345
3.9683100000000016,9.077007842807193
1.63482,7.140337446785025
2.1288,7.729478222717616
-0.3639000000000003,6.675984919843224
1.5730000000000002,7.389913944766607
1.98899,1.8387783689363106
1.1603,6.800773168834016
2.578500000000001,5.256181913560263
1.6779,5.4263473268395055
2.3179,7.604689973726825
1.5304999999999995,6.336420641892215
2.4724000000000004,3.6775567378726213
2.780590000000001,6.970172033505783
2.956100000000001,7.265125695775816
1.10419,6.675984919843224
-0.6138000000000008,5.086783048888496
3.3337900000000014,1.8387783689363106
2.783300000000001,8.979115815721336
1.5136899999999998,8.639551537770327
2.9040000000000017,11.407034960590238
-0.2140000000000004,9.798434802197145
2.5848000000000004,7.265125695775816
-0.6790100000000001,7.6394904427481904
3.3960000000000026,6.015488102772097
1.88414,6.925561417824807
2.8450000000000006,7.604689973726825
1.3156,9.103904064712127
1.96732,8.639551537770327
2.525990000000001,6.675984919843224
2.4243700000000006,5.131393664569472
-0.0052999999999996,1.963566617927102
2.45202,7.604689973726825
1.90149,6.675984919843224
2.2560900000000004,9.103904064712127
1.9288,7.604689973726825
3.180600000000002,7.854266471708408
1.65699,5.551135575830297
2.873900000000001,7.604689973726825
2.33822,6.800773168834016
2.5307200000000005,8.854327566730545
2.8771000000000013,7.604689973726825
2.32629,8.31182896972825
2.5848000000000004,7.140337446785025
4.514510000000001,1.8387783689363106
2.3814,1.963566617927102
1.6355,8.469386124491084
3.5763000000000025,4.453291362267627
1.965,8.854327566730545
1.9624,4.42628623181737
2.451390000000001,9.228692313702918
1.1585100000000002,6.800773168834016
1.21719,6.675984919843224
2.6712000000000007,5.4263473268395055
2.2627000000000006,4.301497982826578
1.13898,3.6775567378726213
2.6679900000000005,6.800773168834016
1.92999,10.647728771378404
1.91069,5.380970162551054
3.723200000000003,11.032670213617864
2.5817,8.854327566730545
1.6495,9.318680093672345
1.1752900000000002,6.845383784514992
2.016,5.765911604790515
2.6781000000000006,5.301559077848714
0.5091199999999998,7.140337446785025
2.23222,6.845383784514992
2.0675,7.604689973726825
3.0477100000000004,1.8387783689363106
-0.9491299999999998,4.961994799897705
1.2887,7.604689973726825
1.3495,7.265125695775816
2.33822,6.675984919843224
2.0623,5.176770828857923
1.02982,6.800773168834016
3.474400000000002,9.568256591653928
3.530520000000002,4.051921484844995
3.4370800000000026,1.8387783689363106
1.78367,6.675984919843224
0.3948899999999997,6.800773168834016
2.404490000000001,3.9619337048755683
2.588800000000001,1.963566617927102
1.6271,7.265125695775816
2.7048000000000005,7.604689973726825
0.9138,7.604689973726825
1.7948,8.933738651432886
-0.9297999999999982,4.301497982826578
2.0853,7.265125695775816
3.5134000000000016,5.890699853781306
2.7148900000000005,6.800773168834016
1.8271,1.963566617927102
1.3495,7.0155491977942335
3.7977000000000034,5.890699853781306
0.2837999999999999,6.925561417824807
1.7148199999999998,6.800773168834016
1.26279,7.6394904427481904
2.0016,5.256181913560263
2.0873,8.514763288779536
1.63482,8.639551537770327
2.06339,6.675984919843224
1.3664899999999998,2.0883548669178933
2.589520000000001,5.301559077848714
1.382,7.604689973726825
0.7660899999999999,6.925561417824807
2.78427,5.4263473268395055
0.93428,1.8387783689363106
3.111200000000002,4.881817166587889
2.4831200000000004,8.808950402442093
3.429100000000002,7.604689973726825
2.6935400000000005,7.604689973726825
1.7507199999999998,9.318680093672345
1.68952,1.8387783689363106
1.9365,9.103904064712127
1.6476,6.140276351762889
2.5967900000000004,3.4627807089124034
1.5188700000000002,9.318680093672345
2.489140000000001,8.854327566730545
1.2154699999999998,6.505819506563983
2.23982,7.140337446785025
3.433800000000004,2.0883548669178933
1.4818,5.1313936645694715
2.597500000000001,8.854327566730545
1.8809,7.265125695775816
2.3955199999999994,8.854327566730545
2.2746200000000005,1.8387783689363106
1.8095,7.265125695775816
3.0302000000000016,9.318680093672345
1.6093,4.051921484844995
1.60931,6.675984919843224
2.18717,5.765911604790515
2.32149,1.8387783689363106
2.3490900000000003,6.675984919843224
0.7825,9.103904064712127
2.770010000000001,8.979115815721336
1.0879,3.737569535136596
2.1261,7.729478222717616
3.449320000000002,9.318680093672345
3.164960000000001,3.9435616710373758
0.7293999999999993,2.2131431159086845
1.8284,5.4263473268395055
3.2218000000000018,8.979115815721336
0.5650999999999997,5.00660541557868
1.5136,10.353541657715846
1.5371,6.140276351762889
2.2262000000000004,7.140337446785025
0.6302999999999999,4.301497982826578
2.688400000000001,5.551135575830297
1.13898,6.800773168834016
1.2531,8.764339786761118
1.30577,5.765911604790515
1.5531999999999997,5.301559077848714
3.402000000000002,7.604689973726825
1.98899,1.8387783689363106
2.759290000000001,8.639551537770327
2.527590000000001,6.675984919843224
1.8753,3.8023449868634125
1.7948,7.094960282496573
0.7787899999999998,6.800773168834016
0.95299,6.675984919843224
0.6528899999999997,6.675984919843224
2.6391,7.140337446785025
1.8533,9.318680093672345
2.383490000000001,6.675984919843224
1.5932,3.292615295633161
3.024690000000001,1.8387783689363106
2.0767999999999995,7.140337446785025
1.58809,7.389913944766607
1.7439799999999996,3.6775567378726213
1.36,7.265125695775816
1.3264,7.604689973726825
2.3600000000000003,5.00660541557868
3.174300000000001,5.176770828857923
1.7976,9.443468342663136
2.817400000000001,5.80071207381188
1.18552,6.336420641892215
2.6034900000000007,3.837145455884777
2.20379,6.3810312575731905
1.6649899999999995,6.800773168834016
3.0576000000000016,7.604689973726825
3.464730000000001,8.31182896972825
0.65449,6.675984919843224
2.2959900000000006,6.675984919843224
3.4000900000000023,1.8387783689363106
1.27428,3.337992459921612
3.5890100000000027,5.675923824821088
3.429100000000002,7.604689973726825
2.573220000000001,7.0155491977942335
0.7276,7.604689973726825
2.830400000000001,10.15060733866456
2.7166,7.265125695775816
1.9798,6.800773168834016
0.7209999999999999,2.3379313648994757
4.279240000000003,5.516335106808932
2.1258,7.265125695775816
1.7847999999999995,5.516335106808932
1.637,7.265125695775816
1.0099899999999995,9.103904064712127
2.0454,7.604689973726825
1.04149,6.675984919843224
1.84702,9.318680093672345
2.48914,7.265125695775816
1.6084999999999998,8.979115815721336
2.17086,3.5875689579031946
1.4543,2.3379313648994757
1.1835999999999998,5.1313936645694715
2.5153,7.265125695775816
1.7611,6.845383784514991
2.5861300000000007,3.5875689579031946
1.94838,7.140337446785025
2.808020000000001,5.00660541557868
1.23392,7.389913944766607
1.64369,10.693105935666855
1.653,7.604689973726825
-0.2977999999999998,4.301497982826578
2.01772,7.0155491977942335
1.02982,8.175199010828527
2.9356000000000018,7.265125695775816
2.489140000000001,8.979115815721336
1.0975000000000004,1.8387783689363106
2.11709,1.8387783689363106
1.32387,3.8023449868634125
1.4878999999999998,2.2131431159086845
0.6198000000000001,6.800773168834016
3.0526000000000018,7.140337446785025
2.7502000000000013,1.8387783689363106
2.8199200000000006,10.308218947700057
0.07709,1.963566617927102
1.1209000000000002,7.140337446785025
3.4338000000000024,2.0883548669178933
1.3279999999999998,9.318680093672345
0.2266,7.604689973726825
3.4522000000000013,4.176709733835787
1.0177,1.963566617927102
1.2715,5.00660541557868
1.94929,6.675984919843224
2.23982,7.140337446785025
2.18053,6.800773168834016
2.1171,7.265125695775816
2.3008,7.604689973726825
2.1394900000000003,6.675984919843224
2.35891,1.8387783689363106
2.4483900000000007,12.656672553593957
1.5841999999999998,5.516335106808932
1.6864,10.353541657715846
1.3046,5.00660541557868
1.67998,1.8387783689363106
1.11919,1.8387783689363106
1.30838,4.301497982826578
0.84009,5.336359546870079
1.5027199999999998,7.140337446785025
2.7853200000000014,8.854327566730545
1.965,8.514763288779536
2.9358000000000013,2.0883548669178933
1.5060999999999996,9.318680093672345
2.8885000000000014,6.015488102772097
2.21431,6.675984919843224
2.55182,9.318680093672345
2.672400000000001,7.604689973726825
1.4911,2.0883548669178933
1.24279,6.800773168834016
3.318600000000001,8.809004856714756
1.1173,1.8387783689363106
1.4999,7.265125695775816
1.74398,7.265125695775816
2.0881,5.00660541557868
1.61757,5.641123355799723
0.5664,7.604689973726825
2.23982,7.265125695775816
2.5939900000000007,1.8387783689363106
2.1243,2.0883548669178933
2.713800000000001,7.265125695775816
1.7258,8.979115815721336
3.33699,5.675923824821088
2.2457,5.516335106808932
3.216200000000001,11.032670213617864
1.7798999999999998,2.2131431159086845
0.4857999999999993,7.604689973726825
1.6475,1.963566617927102
0.9325999999999997,1.8387783689363106
0.9417000000000002,7.604689973726825
2.3308,7.604689973726825
2.81618,1.8387783689363106
1.49497,8.344597875500293
2.11268,1.8387783689363106
1.637,7.140337446785025
2.478700000000001,1.963566617927102
3.0037400000000014,5.890699853781306
2.6950900000000013,8.514763288779536
2.30729,8.684162153451302
2.1686,5.4263473268395055
3.8385000000000025,4.453291362267627
0.7866,3.612781286145805
2.5592000000000006,4.551074480808161
2.906100000000001,7.604689973726825
3.282020000000002,9.318680093672345
2.1697,8.979115815721336
1.7258,7.604689973726825
0.1830899999999998,10.478329906706637
1.8297,6.800773168834016
0.6708999999999997,6.4612088908830065
3.2615000000000016,3.6775567378726213
3.227570000000001,5.890699853781306
1.19229,6.675984919843224
0.4747999999999999,6.336420641892215
0.6227999999999998,5.765911604790515
1.9642,5.641123355799723
2.2494,12.14699731663637
1.1093,10.61495986560636
2.6765100000000013,7.514702193757399
1.202,5.176770828857923
2.17407,4.961994799897705
1.68282,9.318680093672345
2.5580000000000007,5.516335106808932
2.0155899999999995,6.800773168834016
3.436720000000002,7.140337446785025
2.330800000000001,7.604689973726825
1.0338,7.604689973726825
0.91519,5.675923824821088
2.18053,6.800773168834016
2.4063800000000004,3.5875689579031946
2.5847999999999995,7.265125695775816
3.531600000000002,6.140276351762889
0.9188999999999998,10.013977379764837
2.6751000000000005,3.8623577841273873
2.34898,1.8387783689363106
2.0979,10.49017161661557
2.843500000000001,10.739748114597152
2.8322700000000003,3.4627807089124034
1.882,9.443468342663136
2.525990000000001,6.675984919843224
1.987,1.624002339976093
2.0807,7.265125695775816
3.0570200000000014,7.604689973726825
1.18552,6.336420641892215
0.5434999999999999,7.140337446785025
2.7714800000000013,1.8387783689363106
2.791300000000001,7.140337446785025
2.09702,2.2131431159086845
3.4987000000000013,9.318680093672345
1.8809,7.265125695775816
3.8214000000000015,9.193891844681554
1.70529,6.675984919843224
2.8895000000000017,5.00660541557868
3.243720000000001,2.3379313648994757
2.1899,7.265125695775816
0.1498999999999997,8.639551537770327
1.9434,1.8387783689363106
3.079600000000002,5.516335106808932
1.5636,7.604689973726825
3.4228000000000023,3.6775567378726213
2.0392900000000003,6.925561417824807
1.4239,4.88181716658789
2.2118900000000004,6.675984919843224
1.8852,5.516335106808932
1.1218,4.881817166587889
4.279240000000003,5.516335106808932
2.4416,7.389913944766607
2.32669,3.4627807089124034
